|Revista|ISSN|Volume|Número|Submissao|Data de Publicação|Titulo|Secçao|DOI|Autor|Afiliação|Citação
29|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2024-02-15|2024-02-28|Uma nova visão para os cuidados de saúde primários, rumo ao desenvolvimento sustentável|Editorial|https://doi.org/10.32385/rpmgf.v40i1.14006|Nuno Jacinto|"Médico de Família. Presidente da Associação Portuguesa de Medicina Geral e Familiar. Lisboa, Portugal | Diretor Clínico para a área dos Cuidados de Saúde Primários, ULS Alentejo Central. Évora, Portugal."|Jacinto, N. (2024). Uma nova visão para os cuidados de saúde primários, rumo ao desenvolvimento sustentável. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 6–7. https://doi.org/10.32385/rpmgf.v40i1.14006
30|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2024-01-08|2024-02-28|Agradecimento a revisores 2023|Editorial|https://doi.org/10.32385/rpmgf.v40i1.13983|Nuno Jacinto||APMGF. (2024). Agradecimento a revisores 2023. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 101–2. https://doi.org/10.32385/rpmgf.v40i1.13983
31|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-06-25|2024-02-28|Infeções do trato genito-urinário e inibidores SGLT2: estudo caso-controlo numa USF|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13850|Nina Lopes|USF Garcia de Orta, ACeS Porto Ocidental. Porto, Portugal.|Lopes, N., Baptista, S., & Teixeira, A. (2024). Infeções do trato genito-urinário e inibidores SGLT2: estudo caso-controlo numa USF. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 10–6. https://doi.org/10.32385/rpmgf.v40i1.13850
32|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-06-25|2024-02-28|Infeções do trato genito-urinário e inibidores SGLT2: estudo caso-controlo numa USF|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13850|Sofia Baptista|"MEDCIDS - Department of Community Medicine, Information and Decision in Health, Faculty of Medicine, University of Porto. Porto, Portugal | INTESIS@RISE - Center for Health Technology and Services Research, Faculty of Medicine, University of Porto. Porto, Portugal."|Lopes, N., Baptista, S., & Teixeira, A. (2024). Infeções do trato genito-urinário e inibidores SGLT2: estudo caso-controlo numa USF. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 10–6. https://doi.org/10.32385/rpmgf.v40i1.13850
33|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-06-25|2024-02-28|Infeções do trato genito-urinário e inibidores SGLT2: estudo caso-controlo numa USF|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13850|Andreia Teixeira|"MEDCIDS - Department of Community Medicine, Information and Decision in Health, Faculty of Medicine, University of Porto. Porto, Portugal | CINTESIS@RISE - Center for Health Technology and Services Research, Faculty of Medicine, University of Porto. Porto, Portugal."|Lopes, N., Baptista, S., & Teixeira, A. (2024). Infeções do trato genito-urinário e inibidores SGLT2: estudo caso-controlo numa USF. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 10–6. https://doi.org/10.32385/rpmgf.v40i1.13850
34|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-04-10|2024-02-28|Caracterização da prescrição de medicina física e reabilitação ao longo de um ano no ACeS de Matosinhos|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13784|M. Francisca Amorim|Médica Interna de Medicina Geral e Familiar. USF Oceanos, ULS Matosinhos. Matosinhos, Portugal.|Amorim, M. F., Sousa Santos, D., Braga Reis, A., & Ponte, C. (2024). Caracterização da prescrição de medicina física e reabilitação ao longo de um ano no ACeS de Matosinhos. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 20–8. https://doi.org/10.32385/rpmgf.v40i1.13784
35|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-04-10|2024-02-28|Caracterização da prescrição de medicina física e reabilitação ao longo de um ano no ACeS de Matosinhos|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13784|Daniela  Sousa Santos|Médica Interna de Medicina Geral e Familiar. USF Porta do Sol, ULS Matosinhos. Matosinhos, Portugal.|Amorim, M. F., Sousa Santos, D., Braga Reis, A., & Ponte, C. (2024). Caracterização da prescrição de medicina física e reabilitação ao longo de um ano no ACeS de Matosinhos. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 20–8. https://doi.org/10.32385/rpmgf.v40i1.13784
36|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-04-10|2024-02-28|Caracterização da prescrição de medicina física e reabilitação ao longo de um ano no ACeS de Matosinhos|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13784|Ana Braga Reis|Médica Interna de Medicina Geral e Familiar. USF Porta do Sol, ULS Matosinhos. Matosinhos, Portugal.|Amorim, M. F., Sousa Santos, D., Braga Reis, A., & Ponte, C. (2024). Caracterização da prescrição de medicina física e reabilitação ao longo de um ano no ACeS de Matosinhos. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 20–8. https://doi.org/10.32385/rpmgf.v40i1.13784
37|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-04-10|2024-02-28|Caracterização da prescrição de medicina física e reabilitação ao longo de um ano no ACeS de Matosinhos|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13784|Carla Ponte|Médica Especialista em Medicina Geral e Familiar. USF Porta do Sol, ULS Matosinhos. Matosinhos, Portugal.|Amorim, M. F., Sousa Santos, D., Braga Reis, A., & Ponte, C. (2024). Caracterização da prescrição de medicina física e reabilitação ao longo de um ano no ACeS de Matosinhos. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 20–8. https://doi.org/10.32385/rpmgf.v40i1.13784
38|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-24|2024-02-28|Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13773|Tiago Fernandes Flores|Médico Interno de Medicina Geral e Familiar. USF Gualtar, ACeS Cávado I. Braga, Portugal.|Flores, T. F., Vilela, A., Martins, B., Gonçalves, M. A., Pinto, J. M., Pereira, A. I., & Luís, J. G. (2024). Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 31–9. https://doi.org/10.32385/rpmgf.v40i1.13773
39|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-24|2024-02-28|Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13773|António Vilela|Médico Interno de Medicina Geral e Familiar. USF Terras do Ave, ACeS Ave-Famalicão. Delães, Portugal.|Flores, T. F., Vilela, A., Martins, B., Gonçalves, M. A., Pinto, J. M., Pereira, A. I., & Luís, J. G. (2024). Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 31–9. https://doi.org/10.32385/rpmgf.v40i1.13773
40|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-24|2024-02-28|Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13773|Bárbara Martins|Médica Interna de Medicina Geral e Familiar. USF São Lourenço, ACeS Cávado I. Braga, Portugal.|Flores, T. F., Vilela, A., Martins, B., Gonçalves, M. A., Pinto, J. M., Pereira, A. I., & Luís, J. G. (2024). Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 31–9. https://doi.org/10.32385/rpmgf.v40i1.13773
41|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-24|2024-02-28|Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13773|Mariana Abreu Gonçalves|Médica Interna de Medicina Geral e Familiar. USF Antonina, ACeS Ave-Famalicão. Requião, Portugal.|Flores, T. F., Vilela, A., Martins, B., Gonçalves, M. A., Pinto, J. M., Pereira, A. I., & Luís, J. G. (2024). Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 31–9. https://doi.org/10.32385/rpmgf.v40i1.13773
42|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-24|2024-02-28|Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13773|João Mário Pinto|Médico Interno de Medicina Geral e Familiar. USF Joane, ACeS Ave-Famalicão. Joane, Portugal.|Flores, T. F., Vilela, A., Martins, B., Gonçalves, M. A., Pinto, J. M., Pereira, A. I., & Luís, J. G. (2024). Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 31–9. https://doi.org/10.32385/rpmgf.v40i1.13773
43|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-24|2024-02-28|Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13773|Ana Isabel Pereira|Médica Interna de Medicina Geral e Familiar. USF 7 Fontes, ACeS Cávado I. Braga, Portugal.|Flores, T. F., Vilela, A., Martins, B., Gonçalves, M. A., Pinto, J. M., Pereira, A. I., & Luís, J. G. (2024). Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 31–9. https://doi.org/10.32385/rpmgf.v40i1.13773
44|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-24|2024-02-28|Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13773|Joana Gonçalves Luís|Médica Interna de Medicina Geral e Familiar. USF São Lourenço, ACeS Cávado I. Braga, Portugal.|Flores, T. F., Vilela, A., Martins, B., Gonçalves, M. A., Pinto, J. M., Pereira, A. I., & Luís, J. G. (2024). Desenvolvimento de um vídeo formativo como instrumento para melhoria da literacia em saúde: um projeto de intervenção. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 31–9. https://doi.org/10.32385/rpmgf.v40i1.13773
45|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-20|2024-02-28|Medicamentos iSGLT2 na diabetes tipo 2: quão eficientes são no controlo analítico e na antropometria?|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13769|David Saldanha|"Clínica Universitária de Medicina Geral e Familiar, Faculdade de Medicina da Universidade de Coimbra. Coimbra, Portugal | Centro de Estudos e Investigação em Saúde da Universidade de Coimbra (CEISUC). Coimbra, Portugal."|Paraíso Saldanha, D., Santiago, L. M., Oliveiros, B., & Pestana, J. (2024). Medicamentos iSGLT2 na diabetes tipo 2: quão eficientes são no controlo analítico e na antropometria?. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 41–7. https://doi.org/10.32385/rpmgf.v40i1.13769
46|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-20|2024-02-28|Medicamentos iSGLT2 na diabetes tipo 2: quão eficientes são no controlo analítico e na antropometria?|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13769|Luiz Miguel Santiago|"Faculdade de Medicina da Universidade de Coimbra 
Clínica Universitária de Medicina Geral e Familiar da Faculdade de Medicina da Universidade de Coimbra
USF Topázio, ACES Baixo Mondego"|Paraíso Saldanha, D., Santiago, L. M., Oliveiros, B., & Pestana, J. (2024). Medicamentos iSGLT2 na diabetes tipo 2: quão eficientes são no controlo analítico e na antropometria?. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 41–7. https://doi.org/10.32385/rpmgf.v40i1.13769
47|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-20|2024-02-28|Medicamentos iSGLT2 na diabetes tipo 2: quão eficientes são no controlo analítico e na antropometria?|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13769|Barbara Oliveiros|Laboratório de Bioestatística e Informática Médica, iCBR – Coimbra Institute for Clinical and Biomedical Research, Faculdade de Medicina da Universidade de Coimbra. Coimbra, Portugal.|Paraíso Saldanha, D., Santiago, L. M., Oliveiros, B., & Pestana, J. (2024). Medicamentos iSGLT2 na diabetes tipo 2: quão eficientes são no controlo analítico e na antropometria?. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 41–7. https://doi.org/10.32385/rpmgf.v40i1.13769
48|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-03-20|2024-02-28|Medicamentos iSGLT2 na diabetes tipo 2: quão eficientes são no controlo analítico e na antropometria?|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13769|João Pestana|USF Topázio, ACeS Baixo Mondego. Coimbra, Portugal.|Paraíso Saldanha, D., Santiago, L. M., Oliveiros, B., & Pestana, J. (2024). Medicamentos iSGLT2 na diabetes tipo 2: quão eficientes são no controlo analítico e na antropometria?. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 41–7. https://doi.org/10.32385/rpmgf.v40i1.13769
49|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-02-19|2024-02-28|Razões para a falta a consultas médicas em unidades de medicina geral e familiar: um estudo transversal|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13741|Ana Carvalhais|Faculdade de Medicina da Universidade de Coimbra. Coimbra, Portugal.|Carvalhais, A., Pestana, J., & Santiago, L. M. (2024). Razões para a falta a consultas médicas em unidades de medicina geral e familiar: um estudo transversal. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 49–56. https://doi.org/10.32385/rpmgf.v40i1.13741
50|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-02-19|2024-02-28|Razões para a falta a consultas médicas em unidades de medicina geral e familiar: um estudo transversal|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13741|João Pestana|USF Topázio, ULS Coimbra. Coimbra, Portugal.|Carvalhais, A., Pestana, J., & Santiago, L. M. (2024). Razões para a falta a consultas médicas em unidades de medicina geral e familiar: um estudo transversal. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 49–56. https://doi.org/10.32385/rpmgf.v40i1.13741
51|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-02-19|2024-02-28|Razões para a falta a consultas médicas em unidades de medicina geral e familiar: um estudo transversal|Investigação Original|https://doi.org/10.32385/rpmgf.v40i1.13741|Luiz Miguel Santiago|Clínica Universitária de Medicina Geral e Familiar, Faculdade de Medicina da Universidade de Coimbra. Coimbra, Portugal.|Carvalhais, A., Pestana, J., & Santiago, L. M. (2024). Razões para a falta a consultas médicas em unidades de medicina geral e familiar: um estudo transversal. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 49–56. https://doi.org/10.32385/rpmgf.v40i1.13741
52|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-02-28|2024-02-28|Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation|Revisões|https://doi.org/10.32385/rpmgf.v40i1.13749|Dr. Guilherme Oliveira|Médico Interno de Medicina Geral e Familiar. USF Esgueira +, ACeS Baixo Vouga. Aveiro, Portugal.|Oliveira, G., Félix, R., Ruivo dos Santos, P., ´Monteiro, L., & Tejo, C. (2024). Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 58–67. https://doi.org/10.32385/rpmgf.v40i1.13749
53|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-02-28|2024-02-28|Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation|Revisões|https://doi.org/10.32385/rpmgf.v40i1.13749|Dr.ª Rita Félix|Médica Interna de Medicina Geral e Familiar. USF Fénix de Aveiro, ACeS Baixo Vouga. Aveiro, Portugal.|Oliveira, G., Félix, R., Ruivo dos Santos, P., ´Monteiro, L., & Tejo, C. (2024). Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 58–67. https://doi.org/10.32385/rpmgf.v40i1.13749
54|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-02-28|2024-02-28|Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation|Revisões|https://doi.org/10.32385/rpmgf.v40i1.13749|Dr. Pedro Ruivo dos Santos|Médico Interno de Medicina Geral e Familiar. USF Santa Joana, ACeS Baixo Vouga. Aveiro, Portugal.|Oliveira, G., Félix, R., Ruivo dos Santos, P., ´Monteiro, L., & Tejo, C. (2024). Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 58–67. https://doi.org/10.32385/rpmgf.v40i1.13749
55|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-02-28|2024-02-28|Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation|Revisões|https://doi.org/10.32385/rpmgf.v40i1.13749|Dr. Luís Monteiro|"Assistente Graduado de Medicina Geral e Familiar. USF Esgueira +, ACeS Baixo Vouga. Aveiro, Portugal | CINTESIS – Centre for Health Technology and Services Research, Faculdade de Medicina, Universidade do Porto. Porto, Portugal | Department of Medical Sciences, University of Aveiro. Aveiro, Portugal."|Oliveira, G., Félix, R., Ruivo dos Santos, P., ´Monteiro, L., & Tejo, C. (2024). Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 58–67. https://doi.org/10.32385/rpmgf.v40i1.13749
56|Vol. 40 N.º 1 (2024): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|40|1|2023-02-28|2024-02-28|Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation|Revisões|https://doi.org/10.32385/rpmgf.v40i1.13749|Dr.ª Cristina Tejo|Assistente Graduada de Medicina Geral e Familiar. USF Esgueira +, ACeS Baixo Vouga. Aveiro, Portugal.|Oliveira, G., Félix, R., Ruivo dos Santos, P., ´Monteiro, L., & Tejo, C. (2024). Managing chronic obstructive pulmonary disease in primary health care: the impact of pulmonary rehabilitation. Revista Portuguesa De Medicina Geral E Familiar, 40(1), 58–67. https://doi.org/10.32385/rpmgf.v40i1.13749
